"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
123,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,61,37747,37747,112640,256,512,16416,32,72,0,"0x14806a877000","0x14806a8d8b40",1918499586929913,1918499587259078,1918499590275882,1918499590305406,3016804
124,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,31,37747,37747,112640,256,512,0,24,40,4288,"0x14806a877000","0x14806a8d8b00",1918499590497476,1918499590507723,1918499592654446,1918499592688663,2146723
125,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,63,37747,37747,112640,256,512,16416,32,72,0,"0x14806a877100","0x14806a8d8b40",1918499593741765,1918499594067568,1918499597091252,1918499597141063,3023684
126,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,31,37747,37747,112640,256,512,0,24,40,4288,"0x14806a877100","0x14806a8d8b00",1918499597380596,1918499597393013,1918499599534296,1918499599580079,2141283
127,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,63,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876f00","0x14806a8d8b40",1918499600561883,1918499600886618,1918499603940542,1918499603989946,3053924
128,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,32,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876f00","0x14806a8d8b00",1918499604230259,1918499604242943,1918499606337986,1918499606371821,2095043
129,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,65,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876e80","0x14806a8d8b40",1918499607310101,1918499607634947,1918499610635752,1918499610666056,3000805
130,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,32,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876e80","0x14806a8d8b00",1918499610884497,1918499610897060,1918499613031783,1918499613085864,2134723
131,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,65,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876e00","0x14806a8d8b40",1918499614130259,1918499614455945,1918499617459149,1918499617508918,3003204
132,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,33,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876e00","0x14806a8d8b00",1918499617754151,1918499617767789,1918499619880753,1918499619939386,2112964
133,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,67,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876d80","0x14806a8d8b40",1918499620995754,1918499621332115,1918499624310519,1918499624358481,2978404
134,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,33,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876d80","0x14806a8d8b00",1918499624600208,1918499624613240,1918499626760443,1918499626815061,2147203
135,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,67,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876d00","0x14806a8d8b40",1918499627862782,1918499628189085,1918499631202529,1918499631252181,3013444
136,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,34,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876d00","0x14806a8d8b00",1918499631492264,1918499631504770,1918499633667013,1918499633713069,2162243
137,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,69,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876c80","0x14806a8d8b40",1918499634521098,1918499634850695,1918499637822539,1918499637881100,2971844
138,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,34,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876c80","0x14806a8d8b00",1918499638139779,1918499638154540,1918499640288143,1918499640336747,2133603
139,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,69,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876f80","0x14806a8d8b40",1918499641356825,1918499641685905,1918499644700629,1918499644750212,3014724
140,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,35,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876f80","0x14806a8d8b00",1918499644994874,1918499645008150,1918499647130233,1918499647181132,2122083
141,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,71,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876c00","0x14806a8d8b40",1918499648226689,1918499648552315,1918499651559679,1918499651609535,3007364
142,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,35,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876c00","0x14806a8d8b00",1918499651849538,1918499651862240,1918499654016803,1918499654064080,2154563
143,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,71,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876b00","0x14806a8d8b40",1918499654873121,1918499655200965,1918499658207689,1918499658260216,3006724
144,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,36,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876b00","0x14806a8d8b00",1918499658459841,1918499658470730,1918499660623373,1918499660669434,2152643
145,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,73,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876b80","0x14806a8d8b40",1918499661663942,1918499661988975,1918499665016979,1918499665066927,3028004
146,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,36,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876b80","0x14806a8d8b00",1918499665306820,1918499665320180,1918499667453303,1918499667500011,2133123
147,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,73,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876a00","0x14806a8d8b40",1918499668432170,1918499668756985,1918499671797789,1918499671847308,3040804
148,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,37,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876a00","0x14806a8d8b00",1918499672088804,1918499672101790,1918499674233633,1918499674279370,2131843
149,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,75,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876980","0x14806a8d8b40",1918499675085275,1918499675414380,1918499678390384,1918499678423265,2976004
150,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,37,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876980","0x14806a8d8b00",1918499678619193,1918499678629744,1918499680778707,1918499680808907,2148963
151,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,75,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876a80","0x14806a8d8b40",1918499681802344,1918499682130069,1918499685165753,1918499685223714,3035684
152,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,38,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876a80","0x14806a8d8b00",1918499685474588,1918499685487193,1918499687618876,1918499687665044,2131683
153,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,77,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876900","0x14806a8d8b40",1918499688618965,1918499688943838,1918499691969603,1918499692019846,3025765
154,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,38,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876900","0x14806a8d8b00",1918499692258817,1918499692271043,1918499694377926,1918499694424595,2106883
155,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,77,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876800","0x14806a8d8b40",1918499695224508,1918499695552968,1918499698533292,1918499698563700,2980324
156,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,39,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876800","0x14806a8d8b00",1918499698756813,1918499698767212,1918499700866255,1918499700900138,2099043
157,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,79,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876880","0x14806a8d8b40",1918499701924103,1918499702250417,1918499705252501,1918499705302360,3002084
158,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,39,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876880","0x14806a8d8b00",1918499705543856,1918499705556182,1918499707696665,1918499707742578,2140483
159,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,79,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876700","0x14806a8d8b40",1918499708700637,1918499709025307,1918499712038111,1918499712088543,3012804
160,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,40,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876700","0x14806a8d8b00",1918499712328365,1918499712340671,1918499714461954,1918499714495587,2121283
161,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,81,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876680","0x14806a8d8b40",1918499715316771,1918499715643236,1918499718638280,1918499718668778,2995044
162,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,40,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876680","0x14806a8d8b00",1918499718864295,1918499718874761,1918499720995084,1918499721054049,2120323
163,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,81,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876780","0x14806a8d8b40",1918499722098214,1918499722424206,1918499725434130,1918499725484216,3009924
164,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,41,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876780","0x14806a8d8b00",1918499725722495,1918499725734930,1918499727895733,1918499727927911,2160803
165,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,83,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876580","0x14806a8d8b40",1918499728958940,1918499729284855,1918499732283259,1918499732330514,2998404
166,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,41,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876580","0x14806a8d8b00",1918499732568443,1918499732580860,1918499734699583,1918499734729823,2118723
167,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,83,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876500","0x14806a8d8b40",1918499735683984,1918499736008705,1918499739041189,1918499739099623,3032484
168,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,42,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876500","0x14806a8d8b00",1918499739349205,1918499739361912,1918499741487834,1918499741536494,2125922
169,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,85,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876480","0x14806a8d8b40",1918499742340445,1918499742669275,1918499745652639,1918499745703453,2983364
170,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,42,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876480","0x14806a8d8b00",1918499745944669,1918499745957919,1918499748077922,1918499748134443,2120003
171,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,85,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876600","0x14806a8d8b40",1918499749201432,1918499749527364,1918499752543848,1918499752593335,3016484
172,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,43,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876600","0x14806a8d8b00",1918499752843278,1918499752856008,1918499754954411,1918499754985391,2098403
173,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,87,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876380","0x14806a8d8b40",1918499755850089,1918499756176813,1918499759169457,1918499759227905,2992644
174,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,43,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876380","0x14806a8d8b00",1918499759473028,1918499759485297,1918499761609780,1918499761656530,2124483
175,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,87,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876400","0x14806a8d8b40",1918499762574531,1918499762901942,1918499765978746,1918499766037222,3076804
176,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,44,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876400","0x14806a8d8b00",1918499766296622,1918499766310266,1918499768436029,1918499768486287,2125763
177,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,89,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876300","0x14806a8d8b40",1918499769512286,1918499769840831,1918499772831075,1918499772869172,2990244
178,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,44,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876300","0x14806a8d8b00",1918499773110658,1918499773123075,1918499775252358,1918499775310512,2129283
179,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,89,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876280","0x14806a8d8b40",1918499776348806,1918499776674600,1918499779688204,1918499779738214,3013604
180,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,45,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876280","0x14806a8d8b00",1918499779977075,1918499779989164,1918499782121647,1918499782170046,2132483
181,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,91,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876180","0x14806a8d8b40",1918499782977704,1918499783306289,1918499786297973,1918499786356863,2991684
182,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,45,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876180","0x14806a8d8b00",1918499786593029,1918499786603413,1918499788717816,1918499788763867,2114403
183,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,91,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876200","0x14806a8d8b40",1918499789712226,1918499790037978,1918499793112062,1918499793169987,3074084
184,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,46,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876200","0x14806a8d8b00",1918499793428917,1918499793442622,1918499795597025,1918499795647657,2154403
185,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,93,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876080","0x14806a8d8b40",1918499796545219,1918499796873187,1918499799895431,1918499799945779,3022244
186,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,46,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876080","0x14806a8d8b00",1918499800184510,1918499800196551,1918499802338794,1918499802386819,2142243
187,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,93,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876100","0x14806a8d8b40",1918499803196441,1918499803525483,1918499806546927,1918499806584848,3021444
188,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,47,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876100","0x14806a8d8b00",1918499806781177,1918499806792207,1918499808912850,1918499808946674,2120643
189,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,95,37747,37747,112640,256,512,16416,32,72,0,"0x14806a876000","0x14806a8d8b40",1918499809925913,1918499810251732,1918499813282776,1918499813333086,3031044
190,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,47,37747,37747,112640,256,512,0,24,40,4288,"0x14806a876000","0x14806a8d8b00",1918499813572488,1918499813584857,1918499815728220,1918499815774286,2143363
191,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,95,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875f00","0x14806a8d8b40",1918499816709791,1918499817034462,1918499820065026,1918499820115291,3030564
192,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,48,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875f00","0x14806a8d8b00",1918499820359943,1918499820372547,1918499822499750,1918499822547223,2127203
193,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,97,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875e80","0x14806a8d8b40",1918499823355151,1918499823684551,1918499826687116,1918499826717218,3002565
194,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,48,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875e80","0x14806a8d8b00",1918499826911623,1918499826922156,1918499829026319,1918499829056340,2104163
195,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,97,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875f80","0x14806a8d8b40",1918499830047472,1918499830372561,1918499833386005,1918499833435528,3013444
196,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,49,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875f80","0x14806a8d8b00",1918499833673948,1918499833686486,1918499835808409,1918499835854606,2121923
197,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,99,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875e00","0x14806a8d8b40",1918499836804248,1918499837130971,1918499840132095,1918499840180782,3001124
198,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,49,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875e00","0x14806a8d8b00",1918499840420073,1918499840432096,1918499842553539,1918499842584720,2121443
199,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,99,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875d00","0x14806a8d8b40",1918499843390103,1918499843718500,1918499846723305,1918499846773701,3004805
200,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,50,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875d00","0x14806a8d8b00",1918499847021810,1918499847034985,1918499849170668,1918499849204260,2135683
201,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,101,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875d80","0x14806a8d8b40",1918499850230820,1918499850555950,1918499853539155,1918499853597034,2983205
202,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,50,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875d80","0x14806a8d8b00",1918499853845975,1918499853858355,1918499856003158,1918499856048985,2144803
203,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,101,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875c00","0x14806a8d8b40",1918499857039156,1918499857364120,1918499860421085,1918499860468722,3056965
204,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,51,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875c00","0x14806a8d8b00",1918499860705348,1918499860717405,1918499862827808,1918499862858081,2110403
205,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,103,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875b80","0x14806a8d8b40",1918499863790601,1918499864115330,1918499867119175,1918499867169259,3003845
206,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,51,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875b80","0x14806a8d8b00",1918499867425954,1918499867439470,1918499869570193,1918499869602683,2130723
207,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,103,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875b00","0x14806a8d8b40",1918499870435029,1918499870763474,1918499873786038,1918499873832293,3022564
208,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,52,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875b00","0x14806a8d8b00",1918499874026397,1918499874036759,1918499876169722,1918499876199610,2132963
209,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,105,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875c80","0x14806a8d8b40",1918499877215380,1918499877541244,1918499880541248,1918499880590421,3000004
210,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,52,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875c80","0x14806a8d8b00",1918499880834131,1918499880846529,1918499882957572,1918499883003988,2111043
211,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,105,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875a00","0x14806a8d8b40",1918499883951075,1918499884275813,1918499887331498,1918499887381493,3055685
212,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,53,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875a00","0x14806a8d8b00",1918499887620804,1918499887633258,1918499889736301,1918499889783837,2103043
213,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,107,37747,37747,112640,256,512,16416,32,72,0,"0x14806a875980","0x14806a8d8b40",1918499890592728,1918499890921423,1918499893903987,1918499893933613,2982564
214,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,53,37747,37747,112640,256,512,0,24,40,4288,"0x14806a875980","0x14806a8d8b00",1918499894125884,1918499894136308,1918499896287991,1918499896336970,2151683
